Order_ID,Order_Datetime,Branch,Customer_ID,Item_Name,Order_Type,Quantity,Unit_Price,Total_Amount
ORD04996,2026-03-04 14:48:00,Chi nhánh Tân Bình,1487,Trà đào cam sả,Mang đi,1,35000,35000
ORD09389,2026-03-04 15:14:00,Chi nhánh Gò Vấp,1786,Trà sữa trân châu,GrabFood,4,40000,160000
ORD09600,2026-03-04 15:43:00,Chi nhánh Tân Bình,1803,Nước ép dưa hấu,Mang đi,3,45000,135000
ORD08605,2026-03-04 15:47:00,Chi nhánh Quận 1,1554,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD03102,2026-03-04 16:14:00,Chi nhánh Quận 7,1217,Cà phê sữa đá,Dùng tại quán,1,25000,25000
ORD09079,2026-03-04 16:36:00,Chi nhánh Tân Bình,1401,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD08976,2026-03-04 17:00:00,Chi nhánh Quận 1,2190,Trà sữa trân châu,Dùng tại quán,2,40000,80000
ORD09083,2026-03-04 17:01:00,Chi nhánh Quận 1,1968,Trà sữa trân châu,Mang đi,4,40000,160000
ORD09234,2026-03-04 17:04:00,Chi nhánh Tân Bình,2947,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD07997,2026-03-04 17:43:00,Chi nhánh Quận 7,1010,Cà phê sữa đá,GrabFood,3,25000,75000
ORD02510,2026-03-04 18:23:00,Chi nhánh Gò Vấp,2980,Cà phê sữa đá,Dùng tại quán,1,25000,25000
ORD01470,2026-03-04 18:27:00,Chi nhánh Gò Vấp,2429,Trà sữa trân châu,GrabFood,4,40000,160000
ORD01048,2026-03-04 18:39:00,Chi nhánh Quận 1,2342,Trà đào cam sả,Mang đi,4,35000,140000
ORD04747,2026-03-04 18:48:00,Chi nhánh Gò Vấp,2413,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD07704,2026-03-04 19:20:00,Chi nhánh Tân Bình,1468,Bạc xỉu,Dùng tại quán,4,25000,100000
ORD05542,2026-03-04 19:28:00,Chi nhánh Gò Vấp,2565,Nước ép dưa hấu,ShopeeFood,1,45000,45000
ORD01768,2026-03-04 19:36:00,Chi nhánh Quận 1,2056,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD01266,2026-03-04 20:11:00,Chi nhánh Tân Bình,1412,Nước ép dưa hấu,Mang đi,2,45000,90000
ORD09413,2026-03-04 20:19:00,Chi nhánh Quận 1,2045,Bánh mì chả lụa,Mang đi,4,20000,80000
ORD01843,2026-03-04 20:31:00,Chi nhánh Quận 7,1609,Trà sữa trân châu,Dùng tại quán,4,40000,160000
ORD06447,2026-03-04 20:42:00,Chi nhánh Tân Bình,2966,Bánh mì chả lụa,ShopeeFood,3,20000,60000
ORD09990,2026-03-04 20:50:00,Chi nhánh Gò Vấp,1800,Bạc xỉu,Dùng tại quán,4,25000,100000
ORD09715,2026-03-04 21:58:00,Chi nhánh Tân Bình,2353,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD03074,2026-03-04 22:15:00,Chi nhánh Gò Vấp,1718,Bạc xỉu,ShopeeFood,2,25000,50000
ORD02677,2026-03-04 22:55:00,Chi nhánh Quận 7,1751,Trà đào cam sả,GrabFood,2,35000,70000
ORD01286,2026-03-05 07:13:00,Chi nhánh Gò Vấp,1428,Trà sữa trân châu,Dùng tại quán,2,40000,80000
ORD02200,2026-03-05 07:58:00,Chi nhánh Quận 1,1035,Cà phê sữa đá,GrabFood,1,25000,25000
ORD06640,2026-03-05 08:09:00,Chi nhánh Tân Bình,1306,Trà đào cam sả,Mang đi,2,35000,70000
ORD08881,2026-03-05 08:41:00,Chi nhánh Quận 7,2203,Nước ép dưa hấu,ShopeeFood,2,45000,90000
ORD01034,2026-03-05 09:04:00,Chi nhánh Gò Vấp,1563,Bạc xỉu,ShopeeFood,4,25000,100000
ORD07118,2026-03-05 09:17:00,Chi nhánh Quận 7,2582,Bánh mì chả lụa,GrabFood,2,20000,40000
ORD09457,2026-03-05 09:18:00,Chi nhánh Quận 1,2433,Cà phê sữa đá,Dùng tại quán,3,25000,75000
ORD04988,2026-03-05 09:47:00,Chi nhánh Quận 1,2656,Cà phê sữa đá,Dùng tại quán,3,25000,75000
ORD00037,2026-03-05 10:31:00,Chi nhánh Gò Vấp,2815,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD03800,2026-03-05 10:33:00,Chi nhánh Quận 7,2457,Bánh mì chả lụa,Dùng tại quán,2,20000,40000
ORD08921,2026-03-05 11:12:00,Chi nhánh Tân Bình,1816,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD05001,2026-03-05 11:26:00,Chi nhánh Quận 7,2744,Bánh mì chả lụa,Mang đi,4,20000,80000
ORD02208,2026-03-05 11:31:00,Chi nhánh Tân Bình,2835,Bạc xỉu,GrabFood,2,25000,50000
ORD06578,2026-03-05 11:37:00,Chi nhánh Gò Vấp,1514,Trà đào cam sả,ShopeeFood,1,35000,35000
ORD03325,2026-03-05 13:16:00,Chi nhánh Quận 7,1151,Nước ép dưa hấu,Dùng tại quán,4,45000,180000
ORD06572,2026-03-05 13:45:00,Chi nhánh Quận 1,2919,Nước ép dưa hấu,ShopeeFood,3,45000,135000
ORD05271,2026-03-05 13:46:00,Chi nhánh Gò Vấp,1758,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD02043,2026-03-05 14:15:00,Chi nhánh Gò Vấp,2142,Cà phê sữa đá,Mang đi,2,25000,50000
ORD05038,2026-03-05 14:15:00,Chi nhánh Gò Vấp,1134,Cà phê sữa đá,Mang đi,1,25000,25000
ORD01832,2026-03-05 14:57:00,Chi nhánh Gò Vấp,2425,Cà phê sữa đá,Dùng tại quán,2,25000,50000
ORD06232,2026-03-05 15:18:00,Chi nhánh Gò Vấp,1135,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD05922,2026-03-05 15:31:00,Chi nhánh Tân Bình,1039,Nước ép dưa hấu,ShopeeFood,3,45000,135000
ORD03733,2026-03-05 15:38:00,Chi nhánh Gò Vấp,1886,Trà đào cam sả,Mang đi,3,35000,105000
ORD07140,2026-03-05 15:44:00,Chi nhánh Quận 7,2573,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD00362,2026-03-05 15:50:00,Chi nhánh Quận 1,2932,Bạc xỉu,ShopeeFood,4,25000,100000
ORD05992,2026-03-05 15:51:00,Chi nhánh Quận 1,1138,Bạc xỉu,Mang đi,3,25000,75000
ORD02344,2026-03-05 15:52:00,Chi nhánh Tân Bình,1116,Bạc xỉu,GrabFood,1,25000,25000
ORD04324,2026-03-05 16:17:00,Chi nhánh Gò Vấp,1154,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD00211,2026-03-05 16:47:00,Chi nhánh Quận 7,1858,Trà sữa trân châu,ShopeeFood,2,40000,80000
ORD08345,2026-03-05 17:01:00,Chi nhánh Quận 1,1197,Trà đào cam sả,Mang đi,2,35000,70000
ORD04200,2026-03-05 17:06:00,Chi nhánh Quận 1,2501,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD03646,2026-03-05 17:10:00,Chi nhánh Gò Vấp,2841,Nước ép dưa hấu,Dùng tại quán,1,45000,45000
ORD08885,2026-03-05 17:15:00,Chi nhánh Quận 7,1717,Bánh mì chả lụa,GrabFood,3,20000,60000
ORD05427,2026-03-05 17:21:00,Chi nhánh Tân Bình,2566,Bánh mì chả lụa,GrabFood,2,20000,40000
ORD07066,2026-03-05 18:07:00,Chi nhánh Gò Vấp,2892,Cà phê sữa đá,Mang đi,4,25000,100000
ORD06432,2026-03-05 18:36:00,Chi nhánh Quận 1,1235,Cà phê sữa đá,ShopeeFood,1,25000,25000
ORD02277,2026-03-05 18:37:00,Chi nhánh Quận 1,2324,Bạc xỉu,GrabFood,1,25000,25000
ORD03006,2026-03-05 18:44:00,Chi nhánh Tân Bình,2135,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD01432,2026-03-05 19:14:00,Chi nhánh Quận 7,2844,Cà phê sữa đá,Dùng tại quán,1,25000,25000
ORD06929,2026-03-05 19:27:00,Chi nhánh Quận 7,2111,Cà phê sữa đá,GrabFood,4,25000,100000
ORD03988,2026-03-05 19:32:00,Chi nhánh Tân Bình,1994,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD05913,2026-03-05 19:36:00,Chi nhánh Quận 1,1375,Cà phê sữa đá,GrabFood,3,25000,75000
ORD03995,2026-03-05 19:38:00,Chi nhánh Quận 1,2835,Trà sữa trân châu,Mang đi,1,40000,40000
ORD00417,2026-03-05 19:45:00,Chi nhánh Quận 1,2508,Cà phê sữa đá,ShopeeFood,4,25000,100000
ORD03434,2026-03-05 19:46:00,Chi nhánh Tân Bình,2773,Trà sữa trân châu,Dùng tại quán,2,40000,80000
ORD00486,2026-03-05 19:56:00,Chi nhánh Tân Bình,1565,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD09044,2026-03-05 20:02:00,Chi nhánh Tân Bình,1981,Trà sữa trân châu,GrabFood,2,40000,80000
ORD02187,2026-03-05 21:11:00,Chi nhánh Tân Bình,2576,Trà đào cam sả,Mang đi,2,35000,70000
ORD06421,2026-03-05 21:37:00,Chi nhánh Gò Vấp,1871,Bạc xỉu,ShopeeFood,2,25000,50000
ORD01538,2026-03-05 22:28:00,Chi nhánh Tân Bình,2645,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD05462,2026-03-05 22:52:00,Chi nhánh Quận 7,1771,Bạc xỉu,GrabFood,1,25000,25000
ORD01103,2026-03-05 22:55:00,Chi nhánh Quận 1,1696,Bạc xỉu,Mang đi,1,25000,25000
ORD05925,2026-03-06 07:16:00,Chi nhánh Quận 7,2490,Trà đào cam sả,Dùng tại quán,2,35000,70000
ORD09792,2026-03-06 07:17:00,Chi nhánh Gò Vấp,1823,Trà đào cam sả,GrabFood,2,35000,70000
ORD00953,2026-03-06 09:14:00,Chi nhánh Quận 1,2349,Bạc xỉu,GrabFood,2,25000,50000
ORD01894,2026-03-06 09:25:00,Chi nhánh Quận 1,1206,Cà phê sữa đá,Mang đi,1,25000,25000
ORD03217,2026-03-06 09:31:00,Chi nhánh Quận 1,1205,Nước ép dưa hấu,ShopeeFood,2,45000,90000
ORD04002,2026-03-06 09:31:00,Chi nhánh Tân Bình,2780,Bánh mì chả lụa,GrabFood,2,20000,40000
ORD01093,2026-03-06 09:32:00,Chi nhánh Quận 7,2646,Nước ép dưa hấu,Mang đi,2,45000,90000
ORD02323,2026-03-06 09:35:00,Chi nhánh Tân Bình,1954,Cà phê sữa đá,Mang đi,1,25000,25000
ORD02964,2026-03-06 09:50:00,Chi nhánh Quận 7,1979,Trà sữa trân châu,Dùng tại quán,4,40000,160000
ORD04844,2026-03-06 09:56:00,Chi nhánh Quận 1,1757,Cà phê sữa đá,GrabFood,4,25000,100000
ORD03807,2026-03-06 10:12:00,Chi nhánh Quận 1,2587,Bạc xỉu,Mang đi,4,25000,100000
ORD08310,2026-03-06 10:16:00,Chi nhánh Quận 7,2869,Trà đào cam sả,GrabFood,4,35000,140000
ORD00619,2026-03-06 10:28:00,Chi nhánh Quận 7,1322,Bánh mì chả lụa,GrabFood,2,20000,40000
ORD07971,2026-03-06 10:31:00,Chi nhánh Quận 1,1833,Nước ép dưa hấu,Dùng tại quán,3,45000,135000
ORD02172,2026-03-06 10:54:00,Chi nhánh Gò Vấp,1111,Nước ép dưa hấu,Mang đi,4,45000,180000
ORD02917,2026-03-06 11:20:00,Chi nhánh Quận 7,1078,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD04377,2026-03-06 11:37:00,Chi nhánh Quận 1,1956,Trà sữa trân châu,Mang đi,1,40000,40000
ORD09938,2026-03-06 11:42:00,Chi nhánh Quận 1,1244,Trà sữa trân châu,ShopeeFood,3,40000,120000
ORD03065,2026-03-06 11:54:00,Chi nhánh Quận 1,2580,Nước ép dưa hấu,ShopeeFood,4,45000,180000
ORD03624,2026-03-06 12:07:00,Chi nhánh Quận 1,2919,Cà phê sữa đá,GrabFood,3,25000,75000
ORD07408,2026-03-06 12:27:00,Chi nhánh Quận 1,2174,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD09017,2026-03-06 12:32:00,Chi nhánh Quận 7,1356,Trà đào cam sả,Mang đi,3,35000,105000
ORD00404,2026-03-06 13:16:00,Chi nhánh Quận 1,1076,Bánh mì chả lụa,ShopeeFood,1,20000,20000
ORD04697,2026-03-06 14:16:00,Chi nhánh Quận 7,2169,Cà phê sữa đá,Dùng tại quán,2,25000,50000
ORD02584,2026-03-06 15:07:00,Chi nhánh Gò Vấp,2737,Bánh mì chả lụa,Dùng tại quán,1,20000,20000
ORD01151,2026-03-06 15:20:00,Chi nhánh Quận 7,1975,Nước ép dưa hấu,ShopeeFood,1,45000,45000
ORD02795,2026-03-06 15:51:00,Chi nhánh Quận 1,2687,Bánh mì chả lụa,ShopeeFood,2,20000,40000
ORD03279,2026-03-06 15:51:00,Chi nhánh Quận 1,2196,Nước ép dưa hấu,Mang đi,4,45000,180000
ORD09622,2026-03-06 15:53:00,Chi nhánh Gò Vấp,1783,Cà phê sữa đá,GrabFood,1,25000,25000
ORD03424,2026-03-06 16:27:00,Chi nhánh Quận 1,1251,Trà đào cam sả,Mang đi,1,35000,35000
ORD08195,2026-03-06 16:52:00,Chi nhánh Quận 1,1184,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD01114,2026-03-06 17:04:00,Chi nhánh Quận 1,1316,Trà đào cam sả,Mang đi,2,35000,70000
ORD04390,2026-03-06 17:22:00,Chi nhánh Tân Bình,2497,Bạc xỉu,ShopeeFood,2,25000,50000
ORD02271,2026-03-06 18:13:00,Chi nhánh Tân Bình,1620,Bạc xỉu,Mang đi,1,25000,25000
ORD02137,2026-03-06 18:18:00,Chi nhánh Gò Vấp,1937,Trà đào cam sả,ShopeeFood,4,35000,140000
ORD08138,2026-03-06 18:30:00,Chi nhánh Quận 7,1617,Bạc xỉu,GrabFood,1,25000,25000
ORD07110,2026-03-06 18:38:00,Chi nhánh Gò Vấp,1044,Trà sữa trân châu,Dùng tại quán,3,40000,120000
ORD05801,2026-03-06 18:47:00,Chi nhánh Quận 7,1914,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD07241,2026-03-06 18:57:00,Chi nhánh Gò Vấp,1713,Trà sữa trân châu,GrabFood,2,40000,80000
ORD04399,2026-03-06 19:02:00,Chi nhánh Tân Bình,2164,Cà phê sữa đá,Mang đi,1,25000,25000
ORD08566,2026-03-06 19:22:00,Chi nhánh Gò Vấp,1439,Bạc xỉu,GrabFood,3,25000,75000
ORD08715,2026-03-06 19:26:00,Chi nhánh Gò Vấp,1681,Cà phê sữa đá,ShopeeFood,3,25000,75000
ORD01220,2026-03-06 20:19:00,Chi nhánh Quận 1,2088,Bạc xỉu,ShopeeFood,2,25000,50000
ORD04995,2026-03-06 21:18:00,Chi nhánh Quận 1,1691,Cà phê sữa đá,Mang đi,3,25000,75000
ORD04660,2026-03-06 21:25:00,Chi nhánh Quận 1,1071,Cà phê sữa đá,Dùng tại quán,4,25000,100000
ORD07650,2026-03-06 21:32:00,Chi nhánh Quận 1,1525,Trà đào cam sả,GrabFood,4,35000,140000
ORD00304,2026-03-06 21:47:00,Chi nhánh Tân Bình,1552,Cà phê sữa đá,Mang đi,3,25000,75000
ORD02108,2026-03-06 21:59:00,Chi nhánh Gò Vấp,2846,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD04899,2026-03-06 22:29:00,Chi nhánh Quận 1,2238,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD00418,2026-03-06 22:30:00,Chi nhánh Gò Vấp,1640,Trà đào cam sả,ShopeeFood,2,35000,70000
ORD06927,2026-03-06 22:33:00,Chi nhánh Quận 7,1052,Cà phê sữa đá,Mang đi,1,25000,25000
ORD07316,2026-03-06 22:33:00,Chi nhánh Tân Bình,2182,Bánh mì chả lụa,Dùng tại quán,4,20000,80000
ORD05957,2026-03-06 22:58:00,Chi nhánh Quận 1,1595,Trà sữa trân châu,Dùng tại quán,4,40000,160000
ORD08355,2026-03-07 07:45:00,Chi nhánh Tân Bình,2343,Cà phê sữa đá,Mang đi,3,25000,75000
ORD07119,2026-03-07 07:54:00,Chi nhánh Tân Bình,1407,Bạc xỉu,Mang đi,3,25000,75000
ORD04418,2026-03-07 08:27:00,Chi nhánh Quận 7,1385,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD04993,2026-03-07 08:28:00,Chi nhánh Gò Vấp,1244,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD01280,2026-03-07 08:47:00,Chi nhánh Quận 1,2241,Bạc xỉu,ShopeeFood,1,25000,25000
ORD01071,2026-03-07 09:15:00,Chi nhánh Quận 1,1481,Cà phê sữa đá,Dùng tại quán,1,25000,25000
ORD05745,2026-03-07 09:20:00,Chi nhánh Quận 1,2022,Cà phê sữa đá,GrabFood,2,25000,50000
ORD08972,2026-03-07 09:29:00,Chi nhánh Gò Vấp,2904,Bạc xỉu,Mang đi,4,25000,100000
ORD08054,2026-03-07 09:38:00,Chi nhánh Quận 7,1566,Bạc xỉu,ShopeeFood,3,25000,75000
ORD09846,2026-03-07 10:14:00,Chi nhánh Gò Vấp,2944,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD03350,2026-03-07 10:45:00,Chi nhánh Quận 7,1427,Bánh mì chả lụa,Mang đi,4,20000,80000
ORD09042,2026-03-07 10:54:00,Chi nhánh Quận 7,2268,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD04144,2026-03-07 10:59:00,Chi nhánh Quận 1,1516,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD08706,2026-03-07 11:14:00,Chi nhánh Gò Vấp,1839,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD03815,2026-03-07 11:30:00,Chi nhánh Gò Vấp,2400,Trà sữa trân châu,GrabFood,1,40000,40000
ORD06641,2026-03-07 11:44:00,Chi nhánh Gò Vấp,1794,Nước ép dưa hấu,Mang đi,3,45000,135000
ORD00827,2026-03-07 11:45:00,Chi nhánh Quận 1,2795,Trà sữa trân châu,Mang đi,3,40000,120000
ORD03277,2026-03-07 11:52:00,Chi nhánh Quận 1,1618,Bánh mì chả lụa,Dùng tại quán,4,20000,80000
ORD00763,2026-03-07 12:37:00,Chi nhánh Quận 1,2397,Trà sữa trân châu,Mang đi,1,40000,40000
ORD00935,2026-03-07 13:21:00,Chi nhánh Tân Bình,1651,Trà sữa trân châu,Mang đi,3,40000,120000
ORD01582,2026-03-07 13:23:00,Chi nhánh Tân Bình,1994,Bạc xỉu,Mang đi,3,25000,75000
ORD06814,2026-03-07 13:40:00,Chi nhánh Quận 7,1049,Bạc xỉu,ShopeeFood,1,25000,25000
ORD08810,2026-03-07 13:59:00,Chi nhánh Gò Vấp,2792,Trà đào cam sả,Mang đi,3,35000,105000
ORD00601,2026-03-07 14:34:00,Chi nhánh Quận 1,1694,Cà phê sữa đá,Dùng tại quán,4,25000,100000
ORD05356,2026-03-07 14:46:00,Chi nhánh Quận 1,2422,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD00146,2026-03-07 15:03:00,Chi nhánh Tân Bình,1414,Cà phê sữa đá,ShopeeFood,2,25000,50000
ORD06745,2026-03-07 16:22:00,Chi nhánh Quận 1,2169,Bạc xỉu,GrabFood,3,25000,75000
ORD06131,2026-03-07 16:53:00,Chi nhánh Gò Vấp,1679,Nước ép dưa hấu,Dùng tại quán,3,45000,135000
ORD01754,2026-03-07 17:06:00,Chi nhánh Gò Vấp,2250,Trà đào cam sả,Dùng tại quán,3,35000,105000
ORD05824,2026-03-07 18:59:00,Chi nhánh Quận 1,2265,Bạc xỉu,GrabFood,2,25000,50000
ORD03703,2026-03-07 19:20:00,Chi nhánh Quận 7,2254,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD00530,2026-03-07 19:34:00,Chi nhánh Gò Vấp,1918,Cà phê sữa đá,ShopeeFood,3,25000,75000
ORD04580,2026-03-07 20:41:00,Chi nhánh Gò Vấp,2194,Cà phê sữa đá,Mang đi,3,25000,75000
ORD07438,2026-03-07 21:09:00,Chi nhánh Gò Vấp,1223,Cà phê sữa đá,Dùng tại quán,1,25000,25000
ORD09962,2026-03-07 21:15:00,Chi nhánh Quận 1,2955,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD00858,2026-03-07 21:47:00,Chi nhánh Tân Bình,1147,Cà phê sữa đá,Mang đi,4,25000,100000
ORD01026,2026-03-07 21:58:00,Chi nhánh Quận 1,2730,Nước ép dưa hấu,Dùng tại quán,3,45000,135000
ORD02454,2026-03-07 22:02:00,Chi nhánh Gò Vấp,1819,Trà sữa trân châu,ShopeeFood,4,40000,160000
ORD00758,2026-03-07 22:26:00,Chi nhánh Quận 1,2928,Nước ép dưa hấu,Dùng tại quán,2,45000,90000
ORD07801,2026-03-07 22:37:00,Chi nhánh Gò Vấp,1950,Nước ép dưa hấu,Dùng tại quán,3,45000,135000
ORD03334,2026-03-07 22:53:00,Chi nhánh Gò Vấp,2385,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD09578,2026-03-08 07:10:00,Chi nhánh Gò Vấp,2732,Bánh mì chả lụa,Mang đi,3,20000,60000
ORD01350,2026-03-08 08:13:00,Chi nhánh Tân Bình,2110,Trà sữa trân châu,ShopeeFood,2,40000,80000
ORD09190,2026-03-08 08:21:00,Chi nhánh Quận 1,2317,Trà đào cam sả,GrabFood,1,35000,35000
ORD09016,2026-03-08 08:47:00,Chi nhánh Gò Vấp,2603,Trà sữa trân châu,GrabFood,4,40000,160000
ORD07451,2026-03-08 08:49:00,Chi nhánh Quận 1,1383,Trà đào cam sả,Dùng tại quán,4,35000,140000
ORD07391,2026-03-08 09:10:00,Chi nhánh Tân Bình,2345,Trà đào cam sả,Mang đi,4,35000,140000
ORD06885,2026-03-08 09:24:00,Chi nhánh Quận 1,2024,Bạc xỉu,Mang đi,4,25000,100000
ORD05303,2026-03-08 09:40:00,Chi nhánh Tân Bình,2235,Bạc xỉu,Mang đi,4,25000,100000
ORD09160,2026-03-08 09:44:00,Chi nhánh Quận 7,2669,Cà phê sữa đá,Mang đi,3,25000,75000
ORD09956,2026-03-08 09:55:00,Chi nhánh Quận 1,1580,Nước ép dưa hấu,ShopeeFood,2,45000,90000
ORD09027,2026-03-08 10:23:00,Chi nhánh Quận 1,2214,Bạc xỉu,Mang đi,2,25000,50000
ORD00287,2026-03-08 10:32:00,Chi nhánh Gò Vấp,2657,Trà sữa trân châu,ShopeeFood,4,40000,160000
ORD06392,2026-03-08 11:43:00,Chi nhánh Quận 1,1233,Trà đào cam sả,Mang đi,3,35000,105000
ORD08007,2026-03-08 11:59:00,Chi nhánh Tân Bình,1246,Cà phê sữa đá,Mang đi,4,25000,100000
ORD02639,2026-03-08 12:22:00,Chi nhánh Gò Vấp,2220,Bánh mì chả lụa,ShopeeFood,1,20000,20000
ORD00792,2026-03-08 12:36:00,Chi nhánh Quận 1,1186,Bạc xỉu,Mang đi,1,25000,25000
ORD00331,2026-03-08 12:39:00,Chi nhánh Quận 1,1261,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD09744,2026-03-08 12:42:00,Chi nhánh Gò Vấp,1484,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD01990,2026-03-08 13:13:00,Chi nhánh Gò Vấp,1512,Nước ép dưa hấu,GrabFood,4,45000,180000
ORD01508,2026-03-08 13:23:00,Chi nhánh Gò Vấp,2522,Trà sữa trân châu,Mang đi,4,40000,160000
ORD03170,2026-03-08 13:32:00,Chi nhánh Gò Vấp,1228,Bánh mì chả lụa,Mang đi,1,20000,20000
ORD02013,2026-03-08 13:38:00,Chi nhánh Tân Bình,2990,Nước ép dưa hấu,GrabFood,1,45000,45000
ORD08080,2026-03-08 14:05:00,Chi nhánh Gò Vấp,2876,Bạc xỉu,ShopeeFood,2,25000,50000
ORD01444,2026-03-08 14:23:00,Chi nhánh Quận 1,1168,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD04973,2026-03-08 14:43:00,Chi nhánh Quận 7,2127,Cà phê sữa đá,ShopeeFood,3,25000,75000
ORD09858,2026-03-08 14:52:00,Chi nhánh Tân Bình,2343,Bạc xỉu,Dùng tại quán,2,25000,50000
ORD09967,2026-03-08 15:09:00,Chi nhánh Gò Vấp,2410,Bánh mì chả lụa,Dùng tại quán,1,20000,20000
ORD05006,2026-03-08 15:29:00,Chi nhánh Gò Vấp,2028,Cà phê sữa đá,Mang đi,3,25000,75000
ORD08495,2026-03-08 15:29:00,Chi nhánh Tân Bình,1652,Bạc xỉu,GrabFood,3,25000,75000
ORD03127,2026-03-08 15:29:00,Chi nhánh Quận 1,1399,Trà sữa trân châu,ShopeeFood,2,40000,80000
ORD02445,2026-03-08 15:59:00,Chi nhánh Quận 1,2461,Trà đào cam sả,ShopeeFood,3,35000,105000
ORD04097,2026-03-08 16:14:00,Chi nhánh Quận 1,1101,Bánh mì chả lụa,GrabFood,1,20000,20000
ORD05817,2026-03-08 19:19:00,Chi nhánh Quận 7,2106,Bạc xỉu,Mang đi,4,25000,100000
ORD08519,2026-03-08 19:45:00,Chi nhánh Gò Vấp,1753,Nước ép dưa hấu,Mang đi,4,45000,180000
ORD03964,2026-03-08 19:50:00,Chi nhánh Quận 1,2776,Cà phê sữa đá,Dùng tại quán,2,25000,50000
ORD03857,2026-03-08 19:52:00,Chi nhánh Gò Vấp,1201,Trà sữa trân châu,ShopeeFood,2,40000,80000
ORD07095,2026-03-08 19:54:00,Chi nhánh Quận 1,2703,Bạc xỉu,GrabFood,2,25000,50000
ORD02341,2026-03-08 20:00:00,Chi nhánh Quận 7,2965,Nước ép dưa hấu,Dùng tại quán,3,45000,135000
ORD02125,2026-03-08 20:14:00,Chi nhánh Tân Bình,2741,Bạc xỉu,ShopeeFood,3,25000,75000
ORD08449,2026-03-08 20:19:00,Chi nhánh Tân Bình,1752,Cà phê sữa đá,Mang đi,1,25000,25000
ORD03157,2026-03-08 20:42:00,Chi nhánh Gò Vấp,2458,Nước ép dưa hấu,Mang đi,4,45000,180000
ORD04389,2026-03-08 20:46:00,Chi nhánh Gò Vấp,2321,Trà sữa trân châu,Mang đi,2,40000,80000
ORD08609,2026-03-08 21:01:00,Chi nhánh Gò Vấp,1244,Bạc xỉu,Dùng tại quán,1,25000,25000
ORD04222,2026-03-08 21:14:00,Chi nhánh Gò Vấp,2623,Trà sữa trân châu,Dùng tại quán,1,40000,40000
ORD02892,2026-03-08 21:46:00,Chi nhánh Quận 7,1853,Trà đào cam sả,GrabFood,2,35000,70000
ORD06629,2026-03-08 21:50:00,Chi nhánh Tân Bình,2758,Trà đào cam sả,ShopeeFood,2,35000,70000
ORD02367,2026-03-08 22:04:00,Chi nhánh Quận 1,2067,Trà sữa trân châu,Mang đi,3,40000,120000
ORD07822,2026-03-08 22:20:00,Chi nhánh Tân Bình,1846,Bánh mì chả lụa,Dùng tại quán,2,20000,40000
ORD06260,2026-03-08 22:36:00,Chi nhánh Quận 1,2327,Nước ép dưa hấu,GrabFood,2,45000,90000
ORD00976,2026-03-08 22:47:00,Chi nhánh Quận 7,2711,Trà sữa trân châu,Mang đi,3,40000,120000
ORD09509,2026-03-09 07:20:00,Chi nhánh Quận 1,2013,Nước ép dưa hấu,GrabFood,3,45000,135000
ORD05243,2026-03-09 07:54:00,Chi nhánh Quận 1,1705,Bánh mì chả lụa,Mang đi,2,20000,40000
ORD05307,2026-03-09 07:55:00,Chi nhánh Gò Vấp,1043,Cà phê sữa đá,Mang đi,4,25000,100000
ORD00863,2026-03-09 08:23:00,Chi nhánh Gò Vấp,2430,Trà đào cam sả,Dùng tại quán,2,35000,70000
